id,note_type,duration,rel_position,img_src
002914.png,note4,8,1,lg-54975867-aug-gutenberg1939--page-12.png
002915.png,note4,8,1,lg-54975867-aug-gutenberg1939--page-12.png
002916.png,note4,8,4,lg-54975867-aug-gutenberg1939--page-12.png
002917.png,note4,8,0,lg-54975867-aug-gutenberg1939--page-12.png
002918.png,note4,8,0,lg-54975867-aug-gutenberg1939--page-12.png
002919.png,note4,8,1,lg-54975867-aug-gutenberg1939--page-12.png
002920.png,note4,8.,2,lg-54975867-aug-gutenberg1939--page-12.png
002921.png,note4,8.,1,lg-54975867-aug-gutenberg1939--page-12.png
002922.png,note4,8.,1,lg-54975867-aug-gutenberg1939--page-12.png
002923.png,note4,4,2,lg-54975867-aug-gutenberg1939--page-12.png
002924.png,note4,4,5,lg-54975867-aug-gutenberg1939--page-12.png
002925.png,note4,4,2,lg-54975867-aug-gutenberg1939--page-12.png
002926.png,note4,4,1,lg-54975867-aug-gutenberg1939--page-12.png
002927.png,note4,16,3,lg-54975867-aug-gutenberg1939--page-12.png
002928.png,note4,16,6,lg-54975867-aug-gutenberg1939--page-12.png
002929.png,note4,16,3,lg-54975867-aug-gutenberg1939--page-12.png
002930.png,note4,16,2,lg-54975867-aug-gutenberg1939--page-12.png
002931.png,note4,16,2,lg-54975867-aug-gutenberg1939--page-12.png
002932.png,note4,8.,5,lg-54975867-aug-gutenberg1939--page-12.png
002933.png,note4,4,1,lg-54975867-aug-gutenberg1939--page-12.png
002934.png,note4,4,4,lg-54975867-aug-gutenberg1939--page-12.png
002935.png,note4,4,1,lg-54975867-aug-gutenberg1939--page-12.png
002936.png,note4,4,0,lg-54975867-aug-gutenberg1939--page-12.png
002937.png,note4,4,0,lg-54975867-aug-gutenberg1939--page-12.png
002938.png,note4,8,0,lg-54975867-aug-gutenberg1939--page-12.png
002939.png,note4,8.,2,lg-54975867-aug-gutenberg1939--page-12.png
002940.png,note4,8,0,lg-54975867-aug-gutenberg1939--page-12.png
002941.png,note4,4,-6,lg-45216451-aug-beethoven--page-3.png
002942.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002943.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002944.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
002945.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002946.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002947.png,note2,2,-6,lg-45216451-aug-beethoven--page-3.png
002948.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
002949.png,note2,2,-4,lg-45216451-aug-beethoven--page-3.png
002950.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
002951.png,note1,1,-9,lg-45216451-aug-beethoven--page-3.png
002952.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
002953.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
002954.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002955.png,note1,1,-5,lg-45216451-aug-beethoven--page-3.png
002956.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
002957.png,note1,1,-7,lg-45216451-aug-beethoven--page-3.png
002958.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002959.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
002960.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002961.png,note1,1,-5,lg-45216451-aug-beethoven--page-3.png
002962.png,note1,1,-7,lg-45216451-aug-beethoven--page-3.png
002963.png,note1,1,-9,lg-45216451-aug-beethoven--page-3.png
002964.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
002965.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002966.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
002967.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002968.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002969.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002970.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
002971.png,note8,4,-4,lg-45216451-aug-beethoven--page-3.png
002972.png,note8,8,-2,lg-45216451-aug-beethoven--page-3.png
002973.png,note1,1,-6,lg-45216451-aug-beethoven--page-3.png
002974.png,note1,1,-8,lg-45216451-aug-beethoven--page-3.png
002975.png,note1,1,-10,lg-45216451-aug-beethoven--page-3.png
002976.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
002977.png,note8,8,-5,lg-45216451-aug-beethoven--page-3.png
002978.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002979.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002980.png,note1,1,-5,lg-45216451-aug-beethoven--page-3.png
002981.png,note1,1,-7,lg-45216451-aug-beethoven--page-3.png
002982.png,note1,1,-9,lg-45216451-aug-beethoven--page-3.png
002983.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002984.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
002985.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002986.png,note2,2,-6,lg-45216451-aug-beethoven--page-3.png
002987.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
002988.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
002989.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002990.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002991.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
002992.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002993.png,note2,2,-3,lg-45216451-aug-beethoven--page-3.png
002994.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002995.png,note4,4,-6,lg-45216451-aug-beethoven--page-3.png
002996.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002997.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
002998.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
002999.png,note2,2,-4,lg-45216451-aug-beethoven--page-3.png
003000.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003001.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003002.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003003.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003004.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003005.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003006.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003007.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003008.png,note8,4,-7,lg-45216451-aug-beethoven--page-3.png
003009.png,note8,4,-3,lg-45216451-aug-beethoven--page-3.png
003010.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003011.png,note4,4,-8,lg-45216451-aug-beethoven--page-3.png
003012.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003013.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003014.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003015.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003016.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
003017.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003018.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003019.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003020.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003021.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003022.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003023.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003024.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003025.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003026.png,note1,1,-6,lg-45216451-aug-beethoven--page-3.png
003027.png,note1,1,-8,lg-45216451-aug-beethoven--page-3.png
003028.png,note1,1,-10,lg-45216451-aug-beethoven--page-3.png
003029.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003030.png,note4,8,-3,lg-45216451-aug-beethoven--page-3.png
003031.png,note4,8,-3,lg-45216451-aug-beethoven--page-3.png
003032.png,note4,8,-4,lg-45216451-aug-beethoven--page-3.png
003033.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003034.png,note1,1,-6,lg-45216451-aug-beethoven--page-3.png
003035.png,note1,1,-8,lg-45216451-aug-beethoven--page-3.png
003036.png,note1,1,-10,lg-45216451-aug-beethoven--page-3.png
003037.png,note2,2,-3,lg-45216451-aug-beethoven--page-3.png
003038.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003039.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003040.png,note2,2,-3,lg-45216451-aug-beethoven--page-3.png
003041.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003042.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003043.png,note1,1,-9,lg-45216451-aug-beethoven--page-3.png
003044.png,note1,1,-5,lg-45216451-aug-beethoven--page-3.png
003045.png,note1,1,-7,lg-45216451-aug-beethoven--page-3.png
003046.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003047.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003048.png,note1,1,-4,lg-45216451-aug-beethoven--page-3.png
003049.png,note1,1,-7,lg-45216451-aug-beethoven--page-3.png
003050.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003051.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
003052.png,note4,8,-4,lg-45216451-aug-beethoven--page-3.png
003053.png,note1,1,-9,lg-45216451-aug-beethoven--page-3.png
003054.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
003055.png,note1,1,-5,lg-45216451-aug-beethoven--page-3.png
003056.png,note1,1,-4,lg-45216451-aug-beethoven--page-3.png
003057.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003058.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003059.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003060.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003061.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003062.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003063.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003064.png,note4,4.,-4,lg-45216451-aug-beethoven--page-3.png
003065.png,note2,2,-4,lg-45216451-aug-beethoven--page-3.png
003066.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003067.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003068.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003069.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003070.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
003071.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003072.png,note4,8,-3,lg-45216451-aug-beethoven--page-3.png
003073.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003074.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003075.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003076.png,note4,8,-5,lg-45216451-aug-beethoven--page-3.png
003077.png,note8,8,-5,lg-45216451-aug-beethoven--page-3.png
003078.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003079.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003080.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003081.png,note4,8,-8,lg-45216451-aug-beethoven--page-3.png
003082.png,note4,8,-7,lg-45216451-aug-beethoven--page-3.png
003083.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003084.png,note2,2,-7,lg-45216451-aug-beethoven--page-3.png
003085.png,note2,2,-9,lg-45216451-aug-beethoven--page-3.png
003086.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003087.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003088.png,note8,4,-4,lg-45216451-aug-beethoven--page-3.png
003089.png,note8,4,-3,lg-45216451-aug-beethoven--page-3.png
003090.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003091.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003092.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003093.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003094.png,note2,2,-7,lg-45216451-aug-beethoven--page-3.png
003095.png,note2,2,-9,lg-45216451-aug-beethoven--page-3.png
003096.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003097.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003098.png,note2,2,-7,lg-45216451-aug-beethoven--page-3.png
003099.png,note2,2,-9,lg-45216451-aug-beethoven--page-3.png
003100.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003101.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003102.png,note4,4,-7,lg-45216451-aug-beethoven--page-3.png
003103.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003104.png,note2,2,-8,lg-45216451-aug-beethoven--page-3.png
003105.png,note2,2,-10,lg-45216451-aug-beethoven--page-3.png
003106.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
003107.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003108.png,note4,4,-5,lg-45216451-aug-beethoven--page-3.png
003109.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003110.png,note4,4,-3,lg-45216451-aug-beethoven--page-3.png
003111.png,note2,2,-9,lg-45216451-aug-beethoven--page-3.png
003112.png,note2,2,-7,lg-45216451-aug-beethoven--page-3.png
003113.png,note2,2,-5,lg-45216451-aug-beethoven--page-3.png
003114.png,note4,4,-4,lg-45216451-aug-beethoven--page-3.png
003115.png,note4,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003116.png,note8,8,8,lg-533872927082689874-aug-emmentaler--page-3.png
003117.png,note8,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003118.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003119.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003120.png,note4,4.,6,lg-533872927082689874-aug-emmentaler--page-3.png
003121.png,note2,2,8,lg-533872927082689874-aug-emmentaler--page-3.png
003122.png,note4,8,-1,lg-533872927082689874-aug-emmentaler--page-3.png
003123.png,note4,8,-8,lg-533872927082689874-aug-emmentaler--page-3.png
003124.png,note2,2,7,lg-533872927082689874-aug-emmentaler--page-3.png
003125.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003126.png,note4,4.,4,lg-533872927082689874-aug-emmentaler--page-3.png
003127.png,note16,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003128.png,note8,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003129.png,note16,8,-1,lg-533872927082689874-aug-emmentaler--page-3.png
003130.png,note16,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003131.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003132.png,note4,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003133.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003134.png,note4,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003135.png,note2,2,8,lg-533872927082689874-aug-emmentaler--page-3.png
003136.png,note4,8,-1,lg-533872927082689874-aug-emmentaler--page-3.png
003137.png,note4,4.,7,lg-533872927082689874-aug-emmentaler--page-3.png
003138.png,note8,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003139.png,note8,8,7,lg-533872927082689874-aug-emmentaler--page-3.png
003140.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003141.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003142.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003143.png,note4,4,2,lg-533872927082689874-aug-emmentaler--page-3.png
003144.png,note2,2,7,lg-533872927082689874-aug-emmentaler--page-3.png
003145.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003146.png,note4,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003147.png,note4,4,-4,lg-533872927082689874-aug-emmentaler--page-3.png
003148.png,note8,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003149.png,note2,2,3,lg-533872927082689874-aug-emmentaler--page-3.png
003150.png,note2,2,4,lg-533872927082689874-aug-emmentaler--page-3.png
003151.png,note4,4,3,lg-533872927082689874-aug-emmentaler--page-3.png
003152.png,note8,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003153.png,note4,8,-1,lg-533872927082689874-aug-emmentaler--page-3.png
003154.png,note4,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003155.png,note16,8,-2,lg-533872927082689874-aug-emmentaler--page-3.png
003156.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003157.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003158.png,note4,4.,3,lg-533872927082689874-aug-emmentaler--page-3.png
003159.png,note4,8,-1,lg-533872927082689874-aug-emmentaler--page-3.png
003160.png,note2,2,7,lg-533872927082689874-aug-emmentaler--page-3.png
003161.png,note4,4.,5,lg-533872927082689874-aug-emmentaler--page-3.png
003162.png,note4,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003163.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003164.png,note4,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003165.png,note4,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003166.png,note2,2,1,lg-533872927082689874-aug-emmentaler--page-3.png
003167.png,note8,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003168.png,note8,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003169.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003170.png,note4,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003171.png,note4,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003172.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003173.png,note4,4.,3,lg-533872927082689874-aug-emmentaler--page-3.png
003174.png,note4,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003175.png,note16,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003176.png,note16,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003177.png,note16,8,7,lg-533872927082689874-aug-emmentaler--page-3.png
003178.png,note8,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003179.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003180.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003181.png,note4,8,8,lg-533872927082689874-aug-emmentaler--page-3.png
003182.png,note4,8,7,lg-533872927082689874-aug-emmentaler--page-3.png
003183.png,note4,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003184.png,note4,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003185.png,note4,8,-1,lg-533872927082689874-aug-emmentaler--page-3.png
003186.png,note4,8,7,lg-533872927082689874-aug-emmentaler--page-3.png
003187.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003188.png,note8,8,7,lg-533872927082689874-aug-emmentaler--page-3.png
003189.png,note4,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003190.png,note8,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003191.png,note4,4.,1,lg-533872927082689874-aug-emmentaler--page-3.png
003192.png,note4,8,7,lg-533872927082689874-aug-emmentaler--page-3.png
003193.png,note4,4,0,lg-533872927082689874-aug-emmentaler--page-3.png
003194.png,note2,2,2,lg-533872927082689874-aug-emmentaler--page-3.png
003195.png,note2,2,4,lg-533872927082689874-aug-emmentaler--page-3.png
003196.png,note2,2,5,lg-533872927082689874-aug-emmentaler--page-3.png
003197.png,note4,4.,-1,lg-533872927082689874-aug-emmentaler--page-3.png
003198.png,note4,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003199.png,note4,4,-7,lg-533872927082689874-aug-emmentaler--page-3.png
003200.png,note4,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003201.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003202.png,note2,2,3,lg-533872927082689874-aug-emmentaler--page-3.png
003203.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003204.png,note8,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003205.png,note2,2,4,lg-533872927082689874-aug-emmentaler--page-3.png
003206.png,note4,8,0,lg-533872927082689874-aug-emmentaler--page-3.png
003207.png,note8,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003208.png,note4,16,5,lg-533872927082689874-aug-emmentaler--page-3.png
003209.png,note4,16,6,lg-533872927082689874-aug-emmentaler--page-3.png
003210.png,note4,4,4,lg-533872927082689874-aug-emmentaler--page-3.png
003211.png,note4,4,6,lg-533872927082689874-aug-emmentaler--page-3.png
003212.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003213.png,note4,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003214.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003215.png,note2,2,4,lg-533872927082689874-aug-emmentaler--page-3.png
003216.png,note4,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003217.png,note2,2,3,lg-533872927082689874-aug-emmentaler--page-3.png
003218.png,note8,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003219.png,note2,2,3,lg-533872927082689874-aug-emmentaler--page-3.png
003220.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003221.png,note4,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003222.png,note16,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003223.png,note16,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003224.png,note4,4,4,lg-533872927082689874-aug-emmentaler--page-3.png
003225.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003226.png,note16,8,2,lg-533872927082689874-aug-emmentaler--page-3.png
003227.png,note4,4,3,lg-533872927082689874-aug-emmentaler--page-3.png
003228.png,note4,4,2,lg-533872927082689874-aug-emmentaler--page-3.png
003229.png,note4,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003230.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003231.png,note4,8,1,lg-533872927082689874-aug-emmentaler--page-3.png
003232.png,note4,4.,3,lg-533872927082689874-aug-emmentaler--page-3.png
003233.png,note4,4,4,lg-533872927082689874-aug-emmentaler--page-3.png
003234.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003235.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003236.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003237.png,note4,8,4,lg-533872927082689874-aug-emmentaler--page-3.png
003238.png,note4,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
003239.png,note4,8,3,lg-533872927082689874-aug-emmentaler--page-3.png
003240.png,note4,8,5,lg-533872927082689874-aug-emmentaler--page-3.png
003241.png,note4,4,4,lg-533872927082689874-aug-emmentaler--page-3.png
003242.png,note4,8,6,lg-533872927082689874-aug-emmentaler--page-3.png
