id,symbol,cat_name,rel_position,duration
003082.png,clef_treble,clefG,,
003083.png,clef_8,clef8,,
003084.png,dot,augmentationDot,,
003085.png,dot,augmentationDot,,
003086.png,rest_whole,restWhole,,
003087.png,rest_whole,restWhole,,
003088.png,rest_half,restHalf,,
003089.png,dot,augmentationDot,,
003090.png,dot,augmentationDot,,
003091.png,dot,augmentationDot,,
003092.png,sharp,accidentalSharp,5,
003093.png,sharp,accidentalSharp,14,
003094.png,sharp,accidentalSharp,0,
003095.png,sharp,accidentalSharp,6,
003096.png,sharp,accidentalSharp,5,
003097.png,sharp,accidentalSharp,14,
003098.png,sharp,accidentalSharp,14,
003099.png,sharp,accidentalSharp,-2,
003100.png,sharp,accidentalSharp,7,
003101.png,sharp,accidentalSharp,-7,
003102.png,sharp,accidentalSharp,-1,
003103.png,sharp,accidentalSharp,-2,
003104.png,sharp,accidentalSharp,7,
003105.png,sharp,accidentalSharp,7,
003106.png,rest_8th,rest8th,,
003107.png,rest_8th,rest8th,,
003108.png,rest_8th,rest8th,,
003109.png,rest_8th,rest8th,,
003110.png,rest_8th,rest8th,,
003111.png,rest_8th,rest8th,,
003112.png,dot,augmentationDot,,
003113.png,dot,augmentationDot,,
003114.png,dot,augmentationDot,,
003115.png,dot,augmentationDot,,
003116.png,dot,augmentationDot,,
003117.png,dot,augmentationDot,,
003118.png,dot,augmentationDot,,
003119.png,dot,augmentationDot,,
003120.png,dot,augmentationDot,,
003121.png,dot,augmentationDot,,
003122.png,rest_whole,restWhole,,
003123.png,rest_whole,restWhole,,
003124.png,rest_whole,restWhole,,
003125.png,rest_whole,restWhole,,
003126.png,rest_whole,restWhole,,
003127.png,rest_whole,restWhole,,
003128.png,rest_whole,restWhole,,
003129.png,rest_whole,restWhole,,
003130.png,rest_whole,restWhole,,
003131.png,rest_whole,restWhole,,
003132.png,rest_whole,restWhole,,
003133.png,rest_whole,restWhole,,
003134.png,rest_whole,restWhole,,
003135.png,rest_whole,restWhole,,
003136.png,rest_whole,restWhole,,
003137.png,rest_whole,restWhole,,
003138.png,rest_whole,restWhole,,
003139.png,rest_whole,restWhole,,
003140.png,rest_whole,restWhole,,
003141.png,rest_whole,restWhole,,
003142.png,rest_whole,restWhole,,
003143.png,rest_whole,restWhole,,
003144.png,rest_whole,restWhole,,
003145.png,rest_whole,restWhole,,
003146.png,dot,augmentationDot,,
003147.png,dot,augmentationDot,,
003148.png,dot,augmentationDot,,
003149.png,dot,augmentationDot,,
003150.png,dot,augmentationDot,,
003151.png,rest_8th,rest8th,,
003152.png,rest_8th,rest8th,,
003153.png,rest_8th,rest8th,,
003154.png,clef_bass,clefF,,
003155.png,clef_treble,clefG,,
003156.png,clef_bass,clefF,,
003157.png,clef_treble,clefG,,
003158.png,clef_bass,clefF,,
003159.png,clef_treble,clefG,,
003160.png,clef_treble,clefG,,
003161.png,clef_treble,clefG,,
003162.png,clef_treble,clefG,,
003163.png,clef_treble,clefG,,
003164.png,clef_treble,clefG,,
003165.png,clef_treble,clefG,,
003166.png,clef_treble,clefG,,
003167.png,clef_bass,clefF,,
003168.png,clef_treble,clefG,,
003169.png,clef_alto,clefCAlto,,
003170.png,clef_bass,clefF,,
003171.png,clef_8,clef8,,
003172.png,rest_whole,restWhole,,
003173.png,rest_whole,restWhole,,
003174.png,clef_treble,clefG,,
003175.png,clef_treble,clefG,,
003176.png,clef_treble,clefG,,
003177.png,rest_whole,restWhole,,
003178.png,clef_treble,clefG,,
003179.png,clef_bass,clefF,,
003180.png,clef_treble,clefG,,
003181.png,rest_whole,restWhole,,
003182.png,rest_whole,restWhole,,
003183.png,rest_whole,restWhole,,
003184.png,rest_whole,restWhole,,
003185.png,rest_whole,restWhole,,
003186.png,rest_whole,restWhole,,
003187.png,rest_whole,restWhole,,
003188.png,rest_whole,restWhole,,
003189.png,rest_whole,restWhole,,
003190.png,rest_whole,restWhole,,
003191.png,rest_whole,restWhole,,
003192.png,rest_whole,restWhole,,
003193.png,rest_whole,restWhole,,
003194.png,rest_whole,restWhole,,
003195.png,rest_whole,restWhole,,
003196.png,rest_whole,restWhole,,
003197.png,rest_whole,restWhole,,
003198.png,rest_whole,restWhole,,
003199.png,rest_whole,restWhole,,
003200.png,rest_whole,restWhole,,
003201.png,rest_whole,restWhole,,
003202.png,rest_8th,rest8th,,
003203.png,rest_8th,rest8th,,
003204.png,rest_8th,rest8th,,
003205.png,dot,augmentationDot,,
003206.png,dot,augmentationDot,,
003207.png,dot,augmentationDot,,
003208.png,dot,augmentationDot,,
003209.png,dot,augmentationDot,,
003210.png,dot,augmentationDot,,
003211.png,dot,augmentationDot,,
003212.png,dot,augmentationDot,,
003213.png,dot,augmentationDot,,
003214.png,dot,augmentationDot,,
003215.png,rest_8th,rest8th,,
003216.png,rest_8th,rest8th,,
003217.png,rest_8th,rest8th,,
003218.png,rest_8th,rest8th,,
003219.png,rest_8th,rest8th,,
003220.png,rest_8th,rest8th,,
003221.png,dot,augmentationDot,,
003222.png,dot,augmentationDot,,
003223.png,flat,accidentalFlat,8,
003224.png,sharp,accidentalSharp,6,
003225.png,natural,accidentalNatural,3,
003226.png,flat,accidentalFlat,0,
003227.png,flat,accidentalFlat,8,
003228.png,natural,accidentalNatural,2,
003229.png,sharp,accidentalSharp,3,
003230.png,sharp,accidentalSharp,2,
003231.png,natural,accidentalNatural,2,
003232.png,sharp,accidentalSharp,-2,
003233.png,sharp,accidentalSharp,0,
003234.png,sharp,accidentalSharp,0,
003235.png,sharp,accidentalSharp,0,
003236.png,sharp,accidentalSharp,-2,
003237.png,flat,accidentalFlat,8,
003238.png,natural,accidentalNatural,2,
003239.png,sharp,accidentalSharp,-5,
003240.png,sharp,accidentalSharp,0,
003241.png,sharp,accidentalSharp,2,
003242.png,sharp,accidentalSharp,4,
003243.png,sharp,accidentalSharp,-1,
003244.png,natural,accidentalNatural,4,
003245.png,natural,accidentalNatural,-1,
003246.png,sharp,accidentalSharp,3,
003247.png,flat,accidentalFlat,8,
003248.png,flat,accidentalFlat,4,
003249.png,natural,accidentalNatural,2,
003250.png,sharp,accidentalSharp,6,
003251.png,sharp,accidentalSharp,-1,
003252.png,dot,augmentationDot,,
003253.png,dot,augmentationDot,,
003254.png,dot,augmentationDot,,
003255.png,clef_bass,clefF,,
003256.png,time_cut,timeSigCutCommon,,
003257.png,clef_treble,clefG,,
003258.png,rest_half,restHalf,,
003259.png,time_cut,timeSigCutCommon,,
003260.png,rest_whole,restWhole,,
003261.png,dot,augmentationDot,,
003262.png,dot,augmentationDot,,
003263.png,clef_bass,clefF,,
003264.png,clef_treble,clefG,,
003265.png,dot,augmentationDot,,
003266.png,dot,augmentationDot,,
003267.png,dot,augmentationDot,,
003268.png,dot,augmentationDot,,
003269.png,clef_bass,clefF,,
003270.png,clef_treble,clefG,,
003271.png,dot,augmentationDot,,
003272.png,dot,augmentationDot,,
003273.png,dot,augmentationDot,,
003274.png,clef_bass,clefF,,
003275.png,clef_treble,clefG,,
003276.png,dot,augmentationDot,,
003277.png,dot,augmentationDot,,
003278.png,rest_quarter,restQuarter,,
003279.png,rest_half,restHalf,,
003280.png,clef_bass,clefF,,
003281.png,clef_treble,clefG,,
003282.png,dot,augmentationDot,,
003283.png,dot,augmentationDot,,
003284.png,clef_bass,clefF,,
003285.png,clef_treble,clefG,,
003286.png,dot,augmentationDot,,
003287.png,dot,augmentationDot,,
003288.png,flat,accidentalFlat,6,
003289.png,flat,accidentalFlat,4,
003290.png,flat,accidentalFlat,-3,
003291.png,flat,accidentalFlat,-1,
003292.png,flat,accidentalFlat,4,
003293.png,flat,accidentalFlat,-3,
003294.png,flat,accidentalFlat,6,
003295.png,flat,accidentalFlat,-1,
003296.png,flat,accidentalFlat,6,
003297.png,flat,accidentalFlat,-1,
003298.png,flat,accidentalFlat,6,
003299.png,flat,accidentalFlat,8,
003300.png,flat,accidentalFlat,-3,
003301.png,flat,accidentalFlat,9,
003302.png,rest_whole,restWhole,,
003303.png,rest_whole,restWhole,,
003304.png,rest_whole,restWhole,,
003305.png,rest_whole,restWhole,,
003306.png,rest_whole,restWhole,,
003307.png,rest_whole,restWhole,,
003308.png,rest_whole,restWhole,,
003309.png,rest_whole,restWhole,,
003310.png,rest_whole,restWhole,,
003311.png,rest_whole,restWhole,,
003312.png,rest_whole,restWhole,,
003313.png,rest_whole,restWhole,,
003314.png,rest_whole,restWhole,,
003315.png,rest_whole,restWhole,,
003316.png,rest_whole,restWhole,,
003317.png,rest_whole,restWhole,,
003318.png,rest_whole,restWhole,,
003319.png,rest_whole,restWhole,,
003320.png,rest_whole,restWhole,,
003321.png,rest_whole,restWhole,,
003322.png,rest_whole,restWhole,,
003323.png,rest_whole,restWhole,,
003324.png,rest_whole,restWhole,,
003325.png,rest_whole,restWhole,,
003326.png,rest_whole,restWhole,,
003327.png,rest_whole,restWhole,,
003328.png,rest_whole,restWhole,,
003329.png,rest_whole,restWhole,,
003330.png,clef_treble,clefG,,
003331.png,clef_treble,clefG,,
003332.png,clef_bass,clefF,,
003333.png,clef_bass,clefF,,
003334.png,clef_treble,clefG,,
003335.png,clef_treble,clefG,,
003336.png,clef_treble,clefG,,
003337.png,clef_bass,clefF,,
003338.png,rest_whole,restWhole,,
003339.png,rest_whole,restWhole,,
003340.png,rest_whole,restWhole,,
003341.png,rest_whole,restWhole,,
003342.png,rest_whole,restWhole,,
003343.png,rest_whole,restWhole,,
003344.png,rest_whole,restWhole,,
003345.png,rest_whole,restWhole,,
003346.png,rest_whole,restWhole,,
003347.png,rest_whole,restWhole,,
003348.png,rest_whole,restWhole,,
003349.png,rest_whole,restWhole,,
003350.png,rest_whole,restWhole,,
003351.png,rest_whole,restWhole,,
003352.png,rest_whole,restWhole,,
003353.png,rest_whole,restWhole,,
003354.png,rest_whole,restWhole,,
003355.png,rest_whole,restWhole,,
003356.png,rest_whole,restWhole,,
003357.png,rest_whole,restWhole,,
003358.png,rest_whole,restWhole,,
003359.png,rest_whole,restWhole,,
003360.png,rest_whole,restWhole,,
003361.png,rest_whole,restWhole,,
003362.png,rest_whole,restWhole,,
003363.png,rest_whole,restWhole,,
003364.png,rest_whole,restWhole,,
003365.png,rest_whole,restWhole,,
003366.png,clef_treble,clefG,,
003367.png,clef_treble,clefG,,
003368.png,clef_treble,clefG,,
003369.png,clef_bass,clefF,,
003370.png,clef_treble,clefG,,
003371.png,clef_bass,clefF,,
003372.png,clef_treble,clefG,,
003373.png,clef_bass,clefF,,
003374.png,rest_half,restHalf,,
003375.png,rest_half,restHalf,,
003376.png,rest_whole,restWhole,,
003377.png,rest_whole,restWhole,,
003378.png,rest_whole,restWhole,,
003379.png,rest_whole,restWhole,,
003380.png,time_4,timeSig4,,
003381.png,time_4,timeSig4,,
003382.png,clef_bass,clefF,,
003383.png,time_4,timeSig4,,
003384.png,time_4,timeSig4,,
003385.png,clef_treble,clefG,,
003386.png,rest_whole,restWhole,,
003387.png,rest_whole,restWhole,,
003388.png,time_4,timeSig4,,
003389.png,time_4,timeSig4,,
003390.png,clef_bass,clefF,,
003391.png,dot,augmentationDot,,
003392.png,dot,augmentationDot,,
003393.png,dot,augmentationDot,,
003394.png,dot,augmentationDot,,
003395.png,dot,augmentationDot,,
003396.png,dot,augmentationDot,,
003397.png,dot,augmentationDot,,
003398.png,clef_treble,clefG,,
003399.png,clef_bass,clefF,,
003400.png,clef_bass,clefF,,
003401.png,dot,augmentationDot,,
003402.png,dot,augmentationDot,,
003403.png,dot,augmentationDot,,
003404.png,dot,augmentationDot,,
003405.png,dot,augmentationDot,,
003406.png,dot,augmentationDot,,
003407.png,dot,augmentationDot,,
003408.png,dot,augmentationDot,,
003409.png,dot,augmentationDot,,
003410.png,dot,augmentationDot,,
003411.png,clef_bass,clefF,,
003412.png,clef_bass,clefF,,
003413.png,clef_treble,clefG,,
003414.png,dot,augmentationDot,,
003415.png,dot,augmentationDot,,
003416.png,dot,augmentationDot,,
003417.png,dot,augmentationDot,,
003418.png,dot,augmentationDot,,
003419.png,dot,augmentationDot,,
003420.png,dot,augmentationDot,,
003421.png,dot,augmentationDot,,
003422.png,dot,augmentationDot,,
003423.png,dot,augmentationDot,,
003424.png,clef_bass,clefF,,
003425.png,clef_bass,clefF,,
003426.png,clef_treble,clefG,,
003427.png,dot,augmentationDot,,
003428.png,dot,augmentationDot,,
003429.png,dot,augmentationDot,,
003430.png,dot,augmentationDot,,
003431.png,dot,augmentationDot,,
003432.png,sharp,accidentalSharp,2,
003433.png,sharp,accidentalSharp,-2,
003434.png,natural,accidentalNatural,0,
003435.png,flat,accidentalFlat,0,
003436.png,flat,accidentalFlat,0,
003437.png,natural,accidentalNatural,0,
003438.png,sharp,accidentalSharp,5,
003439.png,natural,accidentalNatural,0,
003440.png,flat,accidentalFlat,0,
003441.png,flat,accidentalFlat,7,
003442.png,natural,accidentalNatural,7,
003443.png,flat,accidentalFlat,7,
003444.png,flat,accidentalFlat,10,
003445.png,natural,accidentalNatural,10,
003446.png,natural,accidentalNatural,7,
003447.png,flat,accidentalFlat,7,
003448.png,sharp,accidentalSharp,0,
003449.png,sharp,accidentalSharp,0,
003450.png,sharp,accidentalSharp,6,
003451.png,sharp,accidentalSharp,0,
003452.png,sharp,accidentalSharp,0,
003453.png,dot,augmentationDot,,
003454.png,dot,augmentationDot,,
003455.png,dot,augmentationDot,,
003456.png,dot,augmentationDot,,
003457.png,dot,augmentationDot,,
003458.png,dot,augmentationDot,,
003459.png,clef_bass,clefF,,
003460.png,clef_treble,clefG,,
003461.png,clef_bass,clefF,,
003462.png,rest_8th,rest8th,,
003463.png,clef_8,clef8,,
003464.png,dot,augmentationDot,,
003465.png,rest_quarter,restQuarter,,
003466.png,rest_8th,rest8th,,
003467.png,clef_bass,clefF,,
003468.png,clef_treble,clefG,,
003469.png,clef_8,clef8,,
003470.png,clef_bass,clefF,,
003471.png,dot,augmentationDot,,
003472.png,dot,augmentationDot,,
003473.png,dot,augmentationDot,,
003474.png,dot,augmentationDot,,
003475.png,clef_treble,clefG,,
003476.png,clef_8,clef8,,
003477.png,clef_bass,clefF,,
003478.png,clef_bass,clefF,,
003479.png,dot,augmentationDot,,
003480.png,dot,augmentationDot,,
003481.png,dot,augmentationDot,,
003482.png,rest_8th,rest8th,,
003483.png,rest_8th,rest8th,,
003484.png,rest_8th,rest8th,,
003485.png,clef_treble,clefG,,
003486.png,clef_bass,clefF,,
003487.png,clef_treble,clefG,,
003488.png,clef_treble,clefG,,
003489.png,clef_bass,clefF,,
003490.png,clef_bass,clefF,,
003491.png,clef_8,clef8,,
003492.png,rest_8th,rest8th,,
003493.png,rest_8th,rest8th,,
003494.png,clef_8,clef8,,
003495.png,clef_bass,clefF,,
003496.png,clef_bass,clefF,,
003497.png,clef_treble,clefG,,
003498.png,clef_treble,clefG,,
003499.png,clef_bass,clefF,,
003500.png,clef_treble,clefG,,
003501.png,rest_8th,rest8th,,
003502.png,rest_8th,rest8th,,
003503.png,rest_whole,restWhole,,
003504.png,rest_whole,restWhole,,
003505.png,rest_whole,restWhole,,
003506.png,rest_whole,restWhole,,
003507.png,rest_whole,restWhole,,
003508.png,rest_8th,rest8th,,
003509.png,rest_8th,rest8th,,
003510.png,rest_8th,rest8th,,
003511.png,rest_whole,restWhole,,
003512.png,rest_whole,restWhole,,
003513.png,rest_whole,restWhole,,
003514.png,clef_treble,clefG,,
003515.png,clef_8,clef8,,
003516.png,clef_treble,clefG,,
003517.png,clef_8,clef8,,
003518.png,rest_whole,restWhole,,
003519.png,clef_treble,clefG,,
003520.png,clef_treble,clefG,,
003521.png,clef_treble,clefG,,
003522.png,rest_8th,rest8th,,
003523.png,clef_bass,clefF,,
003524.png,clef_treble,clefG,,
003525.png,clef_bass,clefF,,
003526.png,clef_treble,clefG,,
003527.png,clef_bass,clefF,,
003528.png,clef_8,clef8,,
003529.png,rest_whole,restWhole,,
003530.png,rest_whole,restWhole,,
003531.png,rest_whole,restWhole,,
003532.png,rest_whole,restWhole,,
003533.png,rest_whole,restWhole,,
003534.png,rest_whole,restWhole,,
003535.png,rest_whole,restWhole,,
003536.png,rest_whole,restWhole,,
003537.png,rest_whole,restWhole,,
003538.png,rest_whole,restWhole,,
003539.png,rest_whole,restWhole,,
003540.png,rest_whole,restWhole,,
003541.png,rest_whole,restWhole,,
003542.png,rest_whole,restWhole,,
003543.png,clef_bass,clefF,,
003544.png,time_2,timeSig2,,
003545.png,time_4,timeSig4,,
003546.png,time_2,timeSig2,,
003547.png,time_4,timeSig4,,
003548.png,time_2,timeSig2,,
003549.png,time_4,timeSig4,,
003550.png,clef_treble,clefG,,
003551.png,rest_whole,restWhole,,
003552.png,rest_whole,restWhole,,
003553.png,time_2,timeSig2,,
003554.png,time_4,timeSig4,,
003555.png,rest_whole,restWhole,,
003556.png,rest_quarter,restQuarter,,
003557.png,rest_whole,restWhole,,
003558.png,rest_whole,restWhole,,
003559.png,rest_whole,restWhole,,
003560.png,rest_whole,restWhole,,
003561.png,rest_whole,restWhole,,
003562.png,rest_whole,restWhole,,
003563.png,rest_whole,restWhole,,
003564.png,rest_whole,restWhole,,
003565.png,rest_whole,restWhole,,
003566.png,rest_whole,restWhole,,
003567.png,rest_whole,restWhole,,
003568.png,clef_treble,clefG,,
003569.png,rest_whole,restWhole,,
003570.png,rest_whole,restWhole,,
003571.png,rest_whole,restWhole,,
003572.png,rest_whole,restWhole,,
003573.png,clef_bass,clefF,,
003574.png,flat,accidentalFlat,-7,
003575.png,natural,accidentalNatural,-7,
003576.png,sharp,accidentalSharp,-2,
003577.png,sharp,accidentalSharp,-3,
003578.png,natural,accidentalNatural,7,
003579.png,natural,accidentalNatural,7,
003580.png,flat,accidentalFlat,7,
003581.png,rest_16th,rest16th,,
003582.png,rest_8th,rest8th,,
003583.png,rest_8th,rest8th,,
003584.png,rest_quarter,restQuarter,,
003585.png,rest_quarter,restQuarter,,
003586.png,rest_16th,rest16th,,
003587.png,rest_16th,rest16th,,
003588.png,rest_quarter,restQuarter,,
003589.png,clef_bass,clefF,,
003590.png,time_3,timeSig3,,
003591.png,time_4,timeSig4,,
003592.png,dot,augmentationDot,,
003593.png,clef_treble,clefG,,
003594.png,time_3,timeSig3,,
003595.png,time_4,timeSig4,,
003596.png,dot,augmentationDot,,
003597.png,rest_8th,rest8th,,
003598.png,rest_quarter,restQuarter,,
003599.png,clef_bass,clefF,,
003600.png,clef_treble,clefG,,
003601.png,dot,augmentationDot,,
003602.png,dot,augmentationDot,,
003603.png,rest_8th,rest8th,,
003604.png,dot,augmentationDot,,
003605.png,rest_quarter,restQuarter,,
003606.png,dot,augmentationDot,,
003607.png,clef_bass,clefF,,
003608.png,clef_treble,clefG,,
003609.png,rest_8th,rest8th,,
003610.png,dot,augmentationDot,,
003611.png,clef_bass,clefF,,
003612.png,clef_treble,clefG,,
003613.png,dot,augmentationDot,,
003614.png,dot,augmentationDot,,
003615.png,sharp,accidentalSharp,4,
003616.png,flat,accidentalFlat,3,
003617.png,flat,accidentalFlat,3,
003618.png,sharp,accidentalSharp,4,
003619.png,flat,accidentalFlat,-4,
003620.png,flat,accidentalFlat,3,
003621.png,flat,accidentalFlat,3,
003622.png,flat,accidentalFlat,-4,
003623.png,natural,accidentalNatural,-4,
003624.png,flat,accidentalFlat,-4,
003625.png,flat,accidentalFlat,3,
003626.png,flat,accidentalFlat,-4,
003627.png,rest_8th,rest8th,,
003628.png,clef_treble,clefG,,
003629.png,clef_treble,clefG,,
003630.png,rest_8th,rest8th,,
003631.png,rest_8th,rest8th,,
003632.png,rest_8th,rest8th,,
003633.png,clef_treble,clefG,,
003634.png,clef_treble,clefG,,
003635.png,clef_treble,clefG,,
003636.png,rest_8th,rest8th,,
003637.png,clef_treble,clefG,,
003638.png,dot,augmentationDot,,
003639.png,clef_treble,clefG,,
003640.png,clef_treble,clefG,,
003641.png,natural,accidentalNatural,1,
003642.png,natural,accidentalNatural,8,
003643.png,natural,accidentalNatural,-6,
003644.png,sharp,accidentalSharp,1,
003645.png,natural,accidentalNatural,1,
003646.png,natural,accidentalNatural,1,
003647.png,natural,accidentalNatural,1,
003648.png,natural,accidentalNatural,1,
003649.png,sharp,accidentalSharp,1,
003650.png,natural,accidentalNatural,8,
003651.png,sharp,accidentalSharp,1,
003652.png,natural,accidentalNatural,1,
003653.png,natural,accidentalNatural,8,
003654.png,natural,accidentalNatural,-6,
003655.png,dot,augmentationDot,,
003656.png,clef_treble,clefG,,
003657.png,dot,augmentationDot,,
003658.png,dot,augmentationDot,,
003659.png,dot,augmentationDot,,
003660.png,dot,augmentationDot,,
003661.png,dot,augmentationDot,,
003662.png,dot,augmentationDot,,
003663.png,dot,augmentationDot,,
003664.png,dot,augmentationDot,,
003665.png,dot,augmentationDot,,
003666.png,dot,augmentationDot,,
003667.png,dot,augmentationDot,,
003668.png,dot,augmentationDot,,
003669.png,dot,augmentationDot,,
003670.png,dot,augmentationDot,,
003671.png,dot,augmentationDot,,
